listing_id,category,governorate,city,location_full,location_name,property_type,price_egp,price_period,price_per_sqm,size_sqm,bathrooms,latitude,longitude,is_verified,is_premium,title,agent_name,broker_name,scraped_date
70095136,Retail_Space,Cairo,New Cairo,"Three Sixty, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Three Sixty,Retail,232200,monthly,1196.91,194,1,30.027761459350582,31.55291557312012,False,False,Retail Rent Three Sixty With Outdoor Area 130 Sqm,New Avenue K,New Avenue Real Estate,2026-05-12
70089540,Retail_Space,Cairo,Cairo,"Taha Hussein St., El Nozha El Gadida, El Nozha, Cairo",Taha Hussein St.,Retail,81600,monthly,1200.0,68,2,30.12821388244629,31.37157821655273,False,False,"Retail for rent, 68 m, prime location - Main Axis",New Avenue W,New Avenue Real Estate,2026-05-12
70088567,Retail_Space,Qalyubia,Obour,"Gardenia Al Obour, 3rd District, Obour City, Qalyubia",Gardenia Al Obour,Retail,252000,monthly,600.0,420,1,30.2469539642334,31.500293731689453,False,False,Commercial Shop for Rent 420 Sqm – Prime Location,New Avenue W,New Avenue Real Estate,2026-05-12
69841711,Retail_Space,Cairo,New Cairo,"Mountain View iCity, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Mountain View iCity,Retail,350000,monthly,1346.15,260,2,30.06942367553711,31.5997371673584,False,False,Retail for bank 260m direct on ring road for rent,NEW AVENUE  A-AHS,New Avenue Real Estate,2026-05-12
69841640,Retail_Space,Cairo,Cairo,"Al Nozha St., Ard El Golf, Heliopolis - Masr El Gedida, Cairo",Al Nozha St.,Retail,140000,monthly,777.78,180,2,30.08318901062012,31.340320587158203,False,False,Own your finished F&B retail direct on Nozha st,NEW AVENUE  A-AHS,New Avenue Real Estate,2026-05-12
69837791,Retail_Space,Giza,Sheikh Zayed,"Park St., 26th of July Corridor, Sheikh Zayed City, Giza",Park St.,Retail,180000,monthly,2000.0,90,1,30.02572059631348,31.01082801818848,False,False,shop for rent in park st on view plaza in zayed,Islam Adel,Rokn Real Estate,2026-05-12
69837108,Retail_Space,Cairo,New Cairo,"Granoy, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Granoy,Retail,200000,monthly,2173.91,92,1,30.02072525024414,31.430124282836918,False,False,Retail Ground Floor With Outdoor Area 26 Sqm Rent,New Avenue K,New Avenue Real Estate,2026-05-12
69836612,Retail_Space,Cairo,Cairo,"Al Nozha St., Almazah, Heliopolis - Masr El Gedida, Cairo",Al Nozha St.,Retail,230000,monthly,1631.21,141,3,30.0933780670166,31.3421688079834,False,False,Retail Rent Frontage 9m Plaza View Nozha Street,New Avenue K,New Avenue Real Estate,2026-05-12
69835629,Retail_Space,Cairo,New Cairo,"Lake View Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Lake View Residence,Retail,350000,monthly,1666.67,210,1,30.026145935058597,31.53697395324707,False,False,Retail For Rent in Golden Square Semi Finished,New Avenue K,New Avenue Real Estate,2026-05-12
69835590,Retail_Space,Cairo,New Cairo,"Granoy, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Granoy,Retail,75000,monthly,1271.19,59,1,30.02072525024414,31.430124282836918,False,False,Retail with outdoor area for rent at Granoy,New Avenue W,New Avenue Real Estate,2026-05-12
69834149,Retail_Space,Cairo,New Cairo,"El Banafseg 4, El Banafseg, New Cairo City, Cairo",El Banafseg 4,Retail,225000,monthly,1500.0,150,2,30.06173515319824,31.465070724487305,False,False,Retail  For Rent At New Cairo With A Good Price,New Avenue W,New Avenue Real Estate,2026-05-12
69834101,Retail_Space,Cairo,New Cairo,"El Banafseg 4, El Banafseg, New Cairo City, Cairo",El Banafseg 4,Retail,175000,monthly,700.0,250,2,30.06173515319824,31.465070724487305,False,False,Retail For Rent 250 SQM with avery prime location,New Avenue W,New Avenue Real Estate,2026-05-12
69833928,Retail_Space,Cairo,Cairo,"Al Hegaz St., Roxy, Heliopolis - Masr El Gedida, Cairo",Al Hegaz St.,Retail,388500,monthly,700.0,555,2,30.097318649291992,31.320236206054688,False,False,"Retail Fully Finished At Merryland , Masr El Gdeda",New Avenue W,New Avenue Real Estate,2026-05-12
69833099,Retail_Space,Giza,Sheikh Zayed,"Continental Residence, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",Continental Residence,Retail,247500,monthly,1100.0,225,1,30.061498641967773,30.961769104003903,False,False,Retail For Rent At Liviable Compund,New Avenue W,New Avenue Real Estate,2026-05-12
69832388,Retail_Space,Cairo,Cairo,"Nasr St., Hay El Maadi, Cairo",Nasr St.,Retail,38000,monthly,542.86,70,1,29.97578239440918,31.283763885498047,False,False,"Retail For Rent Fully Finished , High Traffic Area",New Avenue W,New Avenue Real Estate,2026-05-12
69829578,Retail_Space,Cairo,New Cairo,"Gardenia Mall St., The 1st Settlement, New Cairo City, Cairo",Gardenia Mall St.,Retail,350000,monthly,788.29,444,3,30.009775161743164,31.435914993286133,False,False,Cafe For Rent fully finished In Masr El Gedida,New Avenue W,New Avenue Real Estate,2026-05-12
69828599,Retail_Space,Cairo,New Cairo,"ELEGANTRY, District 1, The 5th Settlement, New Cairo City, Cairo",ELEGANTRY,Retail,35000,monthly,460.53,76,1,30.00735282897949,31.43020439147949,False,False,Retail For Rent New Cairo Elgantry Mall Finished,New Avenue K,New Avenue Real Estate,2026-05-12
69826019,Retail_Space,Cairo,New Cairo,"Eastown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Eastown,Retail,130000,monthly,1300.0,100,3,30.01116943359375,31.516115188598636,False,False,RETAIL FOR RENT NEW CAIRO IN EASTOWN SODIC 100SQM,New Avenue W,New Avenue Real Estate,2026-05-12
69825977,Retail_Space,Cairo,New Cairo,"Eastown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Eastown,Retail,230000,monthly,884.62,260,2,30.01116943359375,31.516115188598636,False,False,RETAIL FOR RENT NEW CAIRO IN EASTOWN SODIC 260SQM,New Avenue W,New Avenue Real Estate,2026-05-12
69823562,Retail_Space,Giza,Sheikh Zayed,"Zayed Regency, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",Zayed Regency,Retail,900000,monthly,1363.64,660,2,30.040565490722656,30.99054336547852,False,False,Retail for rent direct on mehwar zayed 660 Sqm,NEW AVENUE A-HH,New Avenue Real Estate,2026-05-12
69823522,Retail_Space,Cairo,Cairo,"Al Horeya St., Almazah, Heliopolis - Masr El Gedida, Cairo",Al Horeya St.,Retail,342000,monthly,799.07,428,2,30.08721351623535,31.336706161499023,False,False,Retail for Premium Accounts for RENT at Heliopolis,NEW AVENUE A-HH,New Avenue Real Estate,2026-05-12
69823461,Retail_Space,Giza,Giza,"Al Mesaha St., Dokki, Giza",Al Mesaha St.,Retail,850000,monthly,1214.29,700,4,30.03205680847168,31.213180541992188,False,False,"Retail for Banks or Brands   at Dokki, Giza",NEW AVENUE A-HH,New Avenue Real Estate,2026-05-12
69576601,Retail_Space,Giza,Sheikh Zayed,"Ritzy, Al Shabab St., Sheikh Zayed City, Giza",Ritzy,Retail,117180,monthly,1802.77,65,1,30.031299591064453,30.99361991882324,False,False,"Prime Retail 65 Meters For Rent, Fully Finished",Ritzy Developments,Ritzy Developments,2026-05-12
69575226,Retail_Space,Cairo,New Cairo,"Midtown, South Investors Area, New Cairo City, Cairo",Midtown,Retail,114000,monthly,1000.0,114,1,30.01508140563965,31.500099182128903,False,False,Prime retail shop for rent,Pola Fattah,Picky Properties,2026-05-12
69568342,Retail_Space,Cairo,Cairo,"Heliopolis Square, Heliopolis Square, El Nozha, Cairo",Heliopolis Square,Retail,250000,monthly,757.58,330,1,30.10805892944336,31.33824920654297,False,False,Retail Rent Nasr City Finished With Outdoor Area,New Avenue K,New Avenue Real Estate,2026-05-12
69563829,Retail_Space,Cairo,New Cairo,"District 5, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",District 5,Retail,225000,monthly,1171.88,192,2,29.955320358276367,31.4495906829834,False,False,District 5-Fully Furnished Office Or Clinic 129m,Ahmed Adly,YaKan Properties,2026-05-12
69563631,Retail_Space,Cairo,New Cairo,"District 5, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",District 5,Retail,135000,monthly,1046.51,129,1,29.955320358276367,31.4495906829834,False,False,District5-Fully Finished Office 129m With ACs Rent,Ahmed Adly,YaKan Properties,2026-05-12
69563472,Retail_Space,Cairo,New Cairo,"Granoy, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Granoy,Retail,176800,monthly,1700.0,104,1,30.02072525024414,31.430124282836918,False,False,Retail 104 SQM Granoy Mall For Rent With Frontage,New Avenue K,New Avenue Real Estate,2026-05-12
69560846,Retail_Space,Cairo,Shorouk,"Al Shorouk Road, 1st Neighborhood, 8th District, Shorouk City, Cairo",Al Shorouk Road,Retail,52200,monthly,900.0,58,1,30.158838272094727,31.600067138671875,False,False,Fully Finished Commercial retail for rent,New Avenue W,New Avenue Real Estate,2026-05-12
69560683,Retail_Space,Cairo,New Cairo,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Mivida,Retail,380000,monthly,1381.82,275,2,30.00575065612793,31.533998489379883,False,False,Ready to move retail  for rent,New Avenue W,New Avenue Real Estate,2026-05-12
69560111,Retail_Space,Cairo,Cairo,"Baghdad St., El Korba, Heliopolis - Masr El Gedida, Cairo",Baghdad St.,Retail,30000,monthly,810.81,37,1,30.090198516845703,31.323169708251957,False,False,25sqm Shop for Rent | Damascus St | Incl. Shelves,New Avenue W,New Avenue Real Estate,2026-05-12
69311263,Retail_Space,Cairo,New Cairo,"Agora Commercial Complex, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Agora Commercial Complex,Retail,140500,monthly,836.31,168,1,30.01981735229492,31.52850341796875,False,False,Semi Finished Retail at Agora for Rent-New Cairo,Commercial State EG,Commercial State,2026-05-12
68801196,Retail_Space,Cairo,Cairo,"Abbas Al Akkad St., 1st Zone, Nasr City, Cairo",Abbas Al Akkad St.,Retail,160000,monthly,457.14,350,1,30.068334579467773,31.33650779724121,False,False,Showrooms for Rent – 350 sqm & 500 sqm on a Prime,Mahmoud Mehrezy,Retaj Real Estate Consultancy,2026-05-12
68799804,Retail_Space,Cairo,New Cairo,"Lake View Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Lake View Residence,Retail,1200000,monthly,3000.0,400,1,30.026145935058597,31.53697395324707,False,False,Retail For Sale Direct on North 90 in Lake View,New Avenue K,New Avenue Real Estate,2026-05-12
68793957,Retail_Space,Cairo,New Cairo,"Side Walk Mall, El Banafseg 1, El Banafseg, New Cairo City, Cairo",Side Walk Mall,Retail,116400,monthly,1200.0,97,1,30.068923950195312,31.47138786315918,False,False,Retail with open view at Millennium Mall New Cairo,New Avenue K,New Avenue Real Estate,2026-05-12
68793954,Retail_Space,Cairo,Cairo,"Gesr Al Suez St., Roxy, Heliopolis - Masr El Gedida, Cairo",Gesr Al Suez St.,Retail,160000,monthly,769.23,208,1,30.09657287597656,31.312423706054688,False,False,Retail For Rent Finished Direct on Gesr El Suez,New Avenue K,New Avenue Real Estate,2026-05-12
68793575,Retail_Space,Cairo,New Cairo,"El Koronfel, The 5th Settlement, New Cairo City, Cairo",El Koronfel,Retail,90000,monthly,676.69,133,2,30.053756713867188,31.522113800048828,False,False,Retail Semi Finished Rent at Glove Mall New Cairo,New Avenue K,New Avenue Real Estate,2026-05-12
68793469,Retail_Space,Cairo,New Cairo,"Hyde Park Business District Mall, South Teseen St., The 5th Settlement, New Cairo City, Cairo",Hyde Park Business District Mall,Retail,100000,monthly,1000.0,100,1,29.973722457885746,31.54414176940918,False,False,Retail 100 SQM Rent at Hyde park Semi Finished,New Avenue K,New Avenue Real Estate,2026-05-12
68791687,Retail_Space,Cairo,New Cairo,"M Signature, New Cairo City, Cairo",M Signature,Retail,492000,monthly,2000.0,246,1,29.96512031555176,31.53257942199707,False,False,Prime Commercial Unit Ground-Floor direct South90,sahar negm,W Professional,2026-05-12
68791393,Retail_Space,Cairo,New Cairo,"Mostafa Kamel Axis, The 1st Settlement, New Cairo City, Cairo",Mostafa Kamel Axis,Retail,200000,monthly,1818.18,110,1,30.05227470397949,31.44463348388672,False,False,Retail On Mostafa Kamel Axis Direct For Rent,New Avenue K,New Avenue Real Estate,2026-05-12
68790973,Retail_Space,Cairo,New Cairo,"El Rehab Extension, Al Rehab, New Cairo City, Cairo",El Rehab Extension,Retail,480000,monthly,888.89,540,1,30.06147003173828,31.511394500732425,False,False,Restaurant Finished With Outdoor Area 120 Sqm,New Avenue K,New Avenue Real Estate,2026-05-12
68789864,Retail_Space,Cairo,New Cairo,"American University Housing District, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",American University Housing District,Retail,235200,monthly,2045.22,115,1,30.00636863708496,31.500865936279297,False,False,Retail For Rent behind AUC at The Ledge Mall,New Avenue K,New Avenue Real Estate,2026-05-12
68789164,Retail_Space,Cairo,New Cairo,"The Waterway View, 90 Street, The 5th Settlement, New Cairo City, Cairo",The Waterway View,Retail,132800,monthly,1600.0,83,1,30.018552780151367,31.511484146118164,False,False,Retail For Rent in Waterway New Cairo,New Avenue K,New Avenue Real Estate,2026-05-12
68787697,Retail_Space,Cairo,Cairo,"Al Nozha St., Ard El Golf, Heliopolis - Masr El Gedida, Cairo",Al Nozha St.,Retail,250000,monthly,625.0,400,1,30.08318901062012,31.340320587158203,False,False,"Finished Retail at El-Nozha St,- Rent-Helioplis",Commercial State EG,Commercial State,2026-05-12
68785626,Retail_Space,Qalyubia,Obour,"Street 100, Industrial Zone, Obour City, Qalyubia",Street 100,Retail,220000,monthly,2200.0,100,1,30.25257110595703,31.46252822875977,False,False,Retail 100m for Rent in Industrial area elobour,NEW AVENUE A-M,New Avenue Real Estate,2026-05-12
68536772,Retail_Space,Cairo,New Cairo,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Mivida,Retail,186000,monthly,1500.0,124,1,30.00575065612793,31.533998489379883,False,False,Mivida-Luxury Office 124m With Kitchen & ACS Rent,Ahmed Adly,YaKan Properties,2026-05-12
68531840,Retail_Space,Cairo,New Cairo,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Mivida,Retail,506550,monthly,2652.09,191,1,30.00575065612793,31.533998489379883,False,False,Finished Retail at Mivida for Rent - New Cairo,Commercial State EG,Commercial State,2026-05-12
68530725,Retail_Space,Cairo,New Cairo,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Mivida,Retail,234000,monthly,1500.0,156,1,30.00575065612793,31.533998489379883,False,False,Mivida-Luxury Office156m With ACs & Kitchen Rent,Ahmed Adly,YaKan Properties,2026-05-12
68529261,Retail_Space,Cairo,Cairo,"Degla Square, Degla, Hay El Maadi, Cairo",Degla Square,Retail,185000,monthly,513.89,360,1,29.955591201782227,31.271116256713867,False,False,Fully finished Retail for rent In prime location,NEW AVENUE  A-AHS,New Avenue Real Estate,2026-05-12
68528802,Retail_Space,Alexandria,Alexandria,"Al Geish Road, Azarita, Hay Wasat, Alexandria",Al Geish Road,Retail,130000,monthly,406.25,320,1,31.27973747253418,30.009469985961918,False,False,Suitable for all commercial activities Open space.,Seif Elryan,Remax Professional.,2026-05-12
68527291,Retail_Space,Cairo,New Cairo,"Village Gardens Katameya, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Village Gardens Katameya,Retail,166800,monthly,1651.49,101,1,30.03885269165039,31.546247482299805,False,False,Retail in Palm Hills Village Garden Katamya Rent,New Avenue K,New Avenue Real Estate,2026-05-12
68526717,Retail_Space,Giza,6th of October,"Palm Hills October, Cairo Alexandria Desert Road, 6 October City, Giza",Palm Hills October,Retail,490000,monthly,907.41,540,2,30.004823684692383,31.036380767822266,False,False,Commercial Shop For Rent- Palm Hills October,Mohammad Eljundi,Rokn Real Estate,2026-05-12
68275390,Retail_Space,Cairo,Cairo,"Zahraa Al Maadi St., Degla, Hay El Maadi, Cairo",Zahraa Al Maadi St.,Retail,800000,monthly,1000.0,800,1,29.96552276611328,31.2801513671875,False,False,Retail Ground Floor Fully Finished Rent in Maadi,New Avenue K,New Avenue Real Estate,2026-05-12
68272440,Retail_Space,Cairo,New Cairo,"Lake View, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Lake View,Retail,79200,monthly,1200.0,66,1,30.021957397460938,31.44134521484375,False,False,Lake View-Luxury Office 66m Super Prime Location,Ahmed Adly,YaKan Properties,2026-05-12
68272430,Retail_Space,Cairo,New Cairo,"Lake View, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Lake View,Retail,75600,monthly,1200.0,63,1,30.021957397460938,31.44134521484375,False,False,Lake View-Luxury Office 63m Super Prime Location,Ahmed Adly,YaKan Properties,2026-05-12
68270978,Retail_Space,Cairo,Cairo,"Al Nozha St., Almazah, Heliopolis - Masr El Gedida, Cairo",Al Nozha St.,Retail,70000,monthly,700.0,100,1,30.0933780670166,31.3421688079834,False,False,Pharmacy With High Specification At Prime Location,New Avenue W,New Avenue Real Estate,2026-05-12
68270668,Retail_Space,Cairo,New Cairo,"New Cairo Centre, North Teseen St., The 5th Settlement, New Cairo City, Cairo",New Cairo Centre,Retail,325000,monthly,1300.0,250,3,30.02095413208008,31.42465591430664,False,False,Prime Location At High Traffic Area For Big Brands,New Avenue W,New Avenue Real Estate,2026-05-12
68268421,Retail_Space,Cairo,Cairo,"Masaken Sheraton, Sheraton Al Matar, El Nozha, Cairo",Masaken Sheraton,Retail,100000,monthly,606.06,165,1,30.105270385742188,31.376148223876957,False,False,Retail at Sheraton for Rent- Heliopolis,Commercial State EG,Commercial State,2026-05-12
68267714,Retail_Space,Cairo,Cairo,"Abdel Hamid Badawy St., Sheraton Al Matar, El Nozha, Cairo",Abdel Hamid Badawy St.,Retail,320000,monthly,320.0,1000,3,30.10423851013184,31.38471221923828,False,False,Retail For Rent 1000SQM At Sheraton Prime Location,New Avenue W,New Avenue Real Estate,2026-05-12
68266489,Retail_Space,Giza,6th of October,"Golf Central, Cairo Alexandria Desert Road, 6 October City, Giza",Golf Central,Retail,420000,monthly,1527.27,275,1,29.9962215423584,31.037988662719727,False,False,Large 275 m² Retail for Rent – Golf Central,Jana Amr,RE/MAX Al Mohager,2026-05-12
68266454,Retail_Space,Cairo,New Cairo,"La Mirada Compound, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",La Mirada Compound,Retail,300000,monthly,2205.88,136,1,29.99954605102539,31.50738906860352,False,False,Retail for Rent at La Mirada 136m-New Cairo,Commercial State EG,Commercial State,2026-05-12
68266032,Retail_Space,Giza,6th of October,"Golf Central, Cairo Alexandria Desert Road, 6 October City, Giza",Golf Central,Retail,150000,monthly,1500.0,100,1,29.9962215423584,31.037988662719727,False,False,Golf Central | 100 m² Corner Retail Space for Rent,Jana Amr,RE/MAX Al Mohager,2026-05-12
68264518,Retail_Space,Cairo,New Cairo,"El Rehab Extension, Al Rehab, New Cairo City, Cairo",El Rehab Extension,Retail,110000,monthly,1078.43,102,1,30.06147003173828,31.511394500732425,False,False,Retail at Rehab Eastern Food Court 102m for Rent,Commercial State EG,Commercial State,2026-05-12
68263888,Retail_Space,Cairo,New Cairo,"The Waterway View, 90 Street, The 5th Settlement, New Cairo City, Cairo",The Waterway View,Retail,126000,monthly,1095.65,115,1,30.018552780151367,31.511484146118164,False,False,Retail 63m with outoor 52m at Waterway for rent,NEW AVENUE A-M,New Avenue Real Estate,2026-05-12
68262157,Retail_Space,Cairo,Cairo,"Zahraa Al Maadi St., Degla, Hay El Maadi, Cairo",Zahraa Al Maadi St.,Retail,128000,monthly,800.0,160,1,29.96552276611328,31.2801513671875,False,False,Retail Rent in Maadi 1st Floor Direct on Ring Road,New Avenue K,New Avenue Real Estate,2026-05-12
68007420,Retail_Space,Cairo,Cairo,"Al Tayaran St., Rabaa Al Adaweyah, Nasr City, Cairo",Al Tayaran St.,Retail,200000,monthly,400.0,500,2,30.069772720336918,31.32452392578125,False,False,500 sqm Retail/Office in abo dawood Nasr city,NEW AVENUE A-HH,New Avenue Real Estate,2026-05-12
68005075,Retail_Space,Cairo,New Cairo,"Katameya Dunes, El Katameya Compounds, El Katameya, New Cairo City, Cairo",Katameya Dunes,Retail,350000,monthly,1707.32,205,2,30.00497436523437,31.51572799682617,False,False,Retail For Rent Very Prime Location 205 sqm,New Avenue W,New Avenue Real Estate,2026-05-12
68005002,Retail_Space,Cairo,New Cairo,"The Yard Mall, New Cairo City, Cairo",The Yard Mall,Retail,187500,monthly,1250.0,150,2,30.053985595703125,31.491214752197266,False,False,retail for rent at rehab 150 sqm + out door area,New Avenue W,New Avenue Real Estate,2026-05-12
68004603,Retail_Space,Cairo,Cairo,"Mostafa Al Nahas St., 6th Zone, Nasr City, Cairo",Mostafa Al Nahas St.,Retail,180000,monthly,1800.0,100,1,30.05398368835449,31.33910369873047,False,False,pharmacy For Rent at Medical Center Nasr City,New Avenue K,New Avenue Real Estate,2026-05-12
68001664,Retail_Space,Cairo,New Cairo,"La Mirada Compound, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",La Mirada Compound,Retail,40000,monthly,1538.46,26,1,29.99954605102539,31.50738906860352,False,False,Finished Retail for Rent at La Mirada -New Cairo,Commercial State EG,Commercial State,2026-05-12
68001501,Retail_Space,Cairo,New Cairo,"Granoy, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Granoy,Retail,321000,monthly,1689.47,190,1,30.02072525024414,31.430124282836918,False,False,Retail at Granoy for Rent with Outdoor area,Commercial State EG,Commercial State,2026-05-12
68000970,Retail_Space,Cairo,New Cairo,"Aly Sharawy St., Al Narges 5, Al Narges, New Cairo City, Cairo",Aly Sharawy St.,Retail,90000,monthly,1285.71,70,1,30.011777877807617,31.4589958190918,False,False,Retail Shop For Rent In One 7 Mall | New Cairo,Rahma Nageh,Circle Realestate,2026-05-12
68000565,Retail_Space,Giza,6th of October,"Hale Town, 6 October City, Giza",Hale Town,Retail,488000,monthly,2711.11,180,1,29.99322891235352,31.044727325439453,False,False,F & B for rent at hale town Zayed by palm hills,New Avenue  AYS,New Avenue Real Estate,2026-05-12
67996005,Retail_Space,Cairo,Cairo,"Masaken Sheraton, Sheraton Al Matar, El Nozha, Cairo",Masaken Sheraton,Retail,400000,monthly,400.0,1000,1,30.105270385742188,31.376148223876957,False,False,Semi-Finished Retail at Sheraton for Rent 1000m,Commercial State EG,Commercial State,2026-05-12
67993361,Retail_Space,Cairo,Cairo,"Masaken Sheraton, Sheraton Al Matar, El Nozha, Cairo",Masaken Sheraton,Retail,320000,monthly,380.95,840,4,30.105270385742188,31.376148223876957,False,False,"Retail with Wide Space & Visibility, sherton",New Avenue W,New Avenue Real Estate,2026-05-12
67993313,Retail_Space,Cairo,Cairo,"Masaken Sheraton, Sheraton Al Matar, El Nozha, Cairo",Masaken Sheraton,Retail,250000,monthly,694.44,360,2,30.105270385742188,31.376148223876957,False,False,"Commercial Retail  ground, Prime Location SHERTON",New Avenue W,New Avenue Real Estate,2026-05-12
67991245,Retail_Space,Cairo,New Cairo,"Village Gardens Katameya, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Village Gardens Katameya,Retail,115500,monthly,1100.0,105,1,30.03885269165039,31.546247482299805,False,False,Retail for rent F & b at Village Gardens Katameya,New Avenue  AYS,New Avenue Real Estate,2026-05-12
67742997,Retail_Space,Cairo,New Cairo,"Akoya, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Akoya,Retail,235200,monthly,2045.22,115,1,29.989381790161133,31.506664276123047,False,False,F&B for rent with outdoor area at the ledge,New Avenue  AYS,New Avenue Real Estate,2026-05-12
67742854,Retail_Space,Cairo,Cairo,"Cornish El Nile St., Maadi, Hay El Maadi, Cairo",Cornish El Nile St.,Retail,419475,monthly,705.0,595,2,29.94935607910156,31.263818740844727,False,False,Fully Finished Retail for rent at cornish maadi,New Avenue  AYS,New Avenue Real Estate,2026-05-12
67742194,Retail_Space,Giza,6th of October,"Palm Hills October, Cairo Alexandria Desert Road, 6 October City, Giza",Palm Hills October,Retail,300000,monthly,2000.0,150,1,30.004823684692383,31.036380767822266,False,False,Mall for rent in Palm hills square Zayed,New Avenue  AYS,New Avenue Real Estate,2026-05-12
67742120,Retail_Space,Cairo,Cairo,"Nakhla El Motei St., Triumph Square, El Nozha, Cairo",Nakhla El Motei St.,Retail,130000,monthly,650.0,200,2,30.09896850585937,31.34640312194824,False,False,Fully Finished Retail for rent in triumph square,New Avenue  AYS,New Avenue Real Estate,2026-05-12
67741856,Retail_Space,Cairo,Cairo,"Al Moshir Tantawy Axis, Al Wafa Wa Al Amal, Nasr City, Cairo",Al Moshir Tantawy Axis,Retail,217500,monthly,1500.0,145,1,30.02235412597656,31.350385665893555,False,False,Ground Retail 145 sqm for rent at New Cairo,New Avenue  AYS,New Avenue Real Estate,2026-05-12
67740517,Retail_Space,Cairo,Cairo,"Mahdy Arafa St., 9th Zone, Nasr City, Cairo",Mahdy Arafa St.,Retail,350000,monthly,233.33,1500,1,30.05379867553711,31.379432678222656,False,False,Finished 3 Floors Retail at Nasr City for Rent,Commercial State EG,Commercial State,2026-05-12
67740167,Retail_Space,Giza,Sheikh Zayed,"Ritzy, Al Shabab St., Sheikh Zayed City, Giza",Ritzy,Retail,160500,monthly,1500.0,107,2,30.031299591064453,30.99361991882324,False,False,"107Meters in Ritzy,Main Frontage,Prime location",Ritzy Developments,Ritzy Developments,2026-05-12
67739002,Retail_Space,Cairo,Shorouk,"Al Shorouk Road, 1st Neighborhood, 8th District, Shorouk City, Cairo",Al Shorouk Road,Retail,81000,monthly,1350.0,60,1,30.158838272094727,31.600067138671875,False,False,Ground Fully Finished Retail For Sale Al Shorouk,New Avenue K,New Avenue Real Estate,2026-05-12
67736388,Retail_Space,Giza,6th of October,"Al Mehwar Al Markazi, 1st District, 6 October City, Giza",Al Mehwar Al Markazi,Retail,155000,monthly,1371.68,113,1,29.974369049072266,30.94805145263672,False,False,For rent in 6th of October City al motamayez Stre,Islam Adel,Rokn Real Estate,2026-05-12
67734025,Retail_Space,Cairo,New Cairo,"Sway Mall, Mohamed Naguib Axis, North Investors Area, New Cairo City, Cairo",Sway Mall,Retail,165000,monthly,1473.21,112,1,30.017772674560547,31.47322654724121,False,False,Shop 112m semi-finished Fifth Settlement Sway Mall,Mohamed El Sayed,Summit Real Estate,2026-05-12
67733129,Retail_Space,Cairo,New Cairo,"New Cairo Centre, North Teseen St., The 5th Settlement, New Cairo City, Cairo",New Cairo Centre,Retail,739800,monthly,1519.1,487,1,30.02095413208008,31.42465591430664,False,False,Retail For Rent With Outdoor 152 SQM 90 Street,New Avenue K,New Avenue Real Estate,2026-05-12
67732367,Retail_Space,Cairo,New Cairo,"Sway Mall, Mohamed Naguib Axis, North Investors Area, New Cairo City, Cairo",Sway Mall,Retail,175200,monthly,1536.84,114,1,30.017772674560547,31.47322654724121,False,False,Retail at Sway Mall 114m for Rent-New Cairo,Commercial State EG,Commercial State,2026-05-12
67729981,Retail_Space,Cairo,New Cairo,"Trivium Square, North Teseen St., The 5th Settlement, New Cairo City, Cairo",Trivium Square,Retail,600000,monthly,2000.0,300,1,30.02843475341797,31.476959228515625,False,False,Fully Finished retail for Rent at trivium square,New Avenue  AYS,New Avenue Real Estate,2026-05-12
67729063,Retail_Space,Cairo,New Cairo,"Three Sixty, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Three Sixty,Retail,572400,monthly,1328.07,431,1,30.027761459350582,31.55291557312012,False,False,RETAIL For RENT At Three Sixty By LMD New Cairo,NEW AVENUE MNS,New Avenue Real Estate,2026-05-12
